id,name,type,rarity,flags_joined,has_show_in_wardrobe,has_override_rarity,details_type,damage_type,weight_class,restrictions_count,icon
4292,Warden Speargun,Weapon,Basic,ShowInWardrobe,True,False,Speargun,Physical,,0,https://render.guildwars2.com/file/CFD579DB257043BC633C0144AB686D7E75062B52/67865.png
4293,Wolfborn Pistol,Weapon,Basic,ShowInWardrobe,True,False,Pistol,Physical,,0,https://render.guildwars2.com/file/CBEE03A0A49834624505AC746C770B0644746258/67966.png
4294,Wolfborn Focus,Weapon,Basic,ShowInWardrobe,True,False,Focus,Physical,,0,https://render.guildwars2.com/file/72F3DFE9CC45D12A06AD9FE5A943C29A052C0ED6/67931.png
4295,Seraph Warhorn,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/1B0245E60CE1C8E95117A77704AA69C7909B0D1B/65556.png
4296,Peacemaker's Warhorn,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/9A0BCCD56F12CC4FB897205C49E27191D867D6E6/780620.png
4297,Wolfborn Mace,Weapon,Basic,ShowInWardrobe,True,False,Mace,Physical,,0,https://render.guildwars2.com/file/05D69D40803C69377B6431C159215831B15DC129/67960.png
4298,Wolfborn Axe,Weapon,Basic,ShowInWardrobe,True,False,Axe,Physical,,0,https://render.guildwars2.com/file/AF0CC8AE05522F0630DA66BD95EAF3920FB12C93/67919.png
4299,Warden Harpoon Gun,Weapon,Basic,ShowInWardrobe,True,False,Speargun,Physical,,0,https://render.guildwars2.com/file/06D646FFDB5AF3350EA7E20A2CEB3717F93076DE/798251.png
4301,Adamant Guard Rifle,Weapon,Basic,ShowInWardrobe,True,False,Rifle,Physical,,0,https://render.guildwars2.com/file/CD990D451A57F991F5F7D57E7D449A067597A648/575201.png
4302,Wolfborn Scepter,Weapon,Basic,ShowInWardrobe,True,False,Scepter,Physical,,0,https://render.guildwars2.com/file/3F0E7F409D2F026503167A7A09D2DB994DE6CDBB/67978.png
4303,Wolfborn Longbow,Weapon,Basic,ShowInWardrobe,True,False,Longbow,Physical,,0,https://render.guildwars2.com/file/DC15A9E5B147A50303125DFD35B6E43033E3771A/67954.png
4304,Wolfborn Shield,Weapon,Basic,ShowInWardrobe,True,False,Shield,Physical,,0,https://render.guildwars2.com/file/69B7C3C4BDBC9CB85E11D4EBC66F80ECEE6B3B19/67984.png
4305,Wolfborn Rifle,Weapon,Basic,ShowInWardrobe,True,False,Rifle,Physical,,0,https://render.guildwars2.com/file/65DB6F7C9CBC7651C23B3272ED9DF540B306BDF9/67972.png
4306,Adamant Guard Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/ACBF327953093C57FE779148EFCA79E900920179/575204.png
4307,Seraph Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/7C4B79395F972AF65EC968E0D6FEE856452DE8A3/61954.png
4308,Adamant Guard Greatsword,Weapon,Basic,ShowInWardrobe,True,False,Greatsword,Physical,,0,https://render.guildwars2.com/file/4BD9DB0304A290D461AD70315361F9F0E650C0CB/575196.png
4309,Warden Focus,Weapon,Basic,ShowInWardrobe,True,False,Focus,Physical,,0,https://render.guildwars2.com/file/606DBF1CF7F927E4AB56A54BFF4FDABE4EAA1DF3/67849.png
4310,Adamant Guard Spear,Weapon,Basic,ShowInWardrobe,True,False,Spear,Physical,,0,https://render.guildwars2.com/file/FB04E3F39600B707659EFD62D09C0A0140EF21D9/575198.png
4311,Peacemaker's Mace,Weapon,Basic,ShowInWardrobe,True,False,Mace,Physical,,0,https://render.guildwars2.com/file/9AC9B2B03F6E180E1316963ECFCB2B0DF8780C90/780596.png
4312,Peacemaker's Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/F429C432EE41020E0D2AA580B7E00395F5A9622E/780618.png
4313,Seraph Pistol,Weapon,Basic,ShowInWardrobe,True,False,Pistol,Physical,,0,https://render.guildwars2.com/file/7F430C3FA301487B036F054960A8ADA1544CB1E8/65271.png
4314,Warden Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/406B7F18BD7E565B40A608C0519F2F01DD183FAD/67847.png
4315,Wolfborn Harpoon,Weapon,Basic,ShowInWardrobe,True,False,Spear,Physical,,0,https://render.guildwars2.com/file/174A1D6E94D6DBE9565DB16875020DF6622DB765/780603.png
4316,Wolfborn Greatsword,Weapon,Basic,ShowInWardrobe,True,False,Greatsword,Physical,,0,https://render.guildwars2.com/file/08FDFCF13EDB66D340B3B4E9904B54D6ADDBBC02/67937.png
4317,Seraph Spear,Weapon,Basic,ShowInWardrobe,True,False,Spear,Physical,,0,https://render.guildwars2.com/file/1CB6CF577C08CF3C4707CBCA460E72EA1D964D75/780606.png
4318,Peacemaker's Spear,Weapon,Basic,ShowInWardrobe,True,False,Spear,Physical,,0,https://render.guildwars2.com/file/0BBC63DDE53DF3BAC0993BCD1A42F3E01CD11392/780616.png
4319,Adamant Guard Shield,Weapon,Basic,ShowInWardrobe,True,False,Shield,Physical,,0,https://render.guildwars2.com/file/286967B8CC7EFEFEF1C6A143C67B0760DFB604B6/575203.png
4320,Warden Spear,Weapon,Basic,ShowInWardrobe,True,False,Spear,Physical,,0,https://render.guildwars2.com/file/67FDB92BAE9252D5BC4613DBEC2D7AEF640D9E6D/780612.png
4321,Adamant Guard Mace,Weapon,Basic,ShowInWardrobe,True,False,Mace,Physical,,0,https://render.guildwars2.com/file/0EAB2793EB471E66B4CB2950DCDED748270D0D46/575200.png
4322,Adamant Guard Gizmo,Weapon,Basic,ShowInWardrobe,True,False,Focus,Physical,,0,https://render.guildwars2.com/file/CF73F33B088026F897FB74BBBA24B9E0E2D7C917/575195.png
4323,Adamant Guard Hammer,Weapon,Basic,ShowInWardrobe,True,False,Hammer,Physical,,0,https://render.guildwars2.com/file/3173CA1933F2C94AD829430808E03B0DCE04C6DC/575197.png
4324,Seraph Focus,Weapon,Basic,ShowInWardrobe,True,False,Focus,Physical,,0,https://render.guildwars2.com/file/D63F397114717A37641C493FDF2B1A491119D3D4/65123.png
4325,Adamant Guard Axe,Weapon,Basic,ShowInWardrobe,True,False,Axe,Physical,,0,https://render.guildwars2.com/file/EBB3C9110F015ECFA8F6C515E43BE2A0E57F5224/575193.png
4326,Seraph Axe,Weapon,Basic,ShowInWardrobe,True,False,Axe,Physical,,0,https://render.guildwars2.com/file/E309530964F60FA9A3C89CA1430204765E35B593/64974.png
4327,Adamant Guard Scepter,Weapon,Basic,ShowInWardrobe,True,False,Scepter,Physical,,0,https://render.guildwars2.com/file/A643D08003412FBD40E40853F5E11FA50A9866A3/575202.png
4328,Seraph Shield,Weapon,Basic,ShowInWardrobe,True,False,Shield,Physical,,0,https://render.guildwars2.com/file/6B677E3A00535560220F6DD5025C164840705AF6/65372.png
4329,Peacemaker's Axe,Weapon,Basic,ShowInWardrobe,True,False,Axe,Physical,,0,https://render.guildwars2.com/file/05E1E60F56476C5E567B4B072B590918772E62D3/780613.png
4330,Seraph Scepter,Weapon,Basic,ShowInWardrobe,True,False,Scepter,Physical,,0,https://render.guildwars2.com/file/CCA924F70F5DD57E124867373709C44173E67F03/65351.png
4331,Seraph Longbow,Weapon,Basic,ShowInWardrobe,True,False,Longbow,Physical,,0,https://render.guildwars2.com/file/4816FBCDBA516FFFB22A649EB85BF46209D1C7BA/65029.png
4332,Peacemaker's Longbow,Weapon,Basic,ShowInWardrobe,True,False,Longbow,Physical,,0,https://render.guildwars2.com/file/9CF20DE10DF8165F3E0D39342207C9623420F5CD/780617.png
4333,Seraph Rifle,Weapon,Basic,ShowInWardrobe,True,False,Rifle,Physical,,0,https://render.guildwars2.com/file/0BF5D14AD965E18019A078EAB6BAED6064B24856/65320.png
4334,Wolfborn Hammer,Weapon,Basic,ShowInWardrobe,True,False,Hammer,Physical,,0,https://render.guildwars2.com/file/A9497E7964C8D2745975724C0A522E4EEDE25CB0/67943.png
4335,Peacemaker's Greatsword,Weapon,Basic,ShowInWardrobe,True,False,Greatsword,Physical,,0,https://render.guildwars2.com/file/E01CD7AD967E59BC3D543D5C45BBA2A3A5B00BCD/780558.png
4336,Warden Rifle,Weapon,Basic,ShowInWardrobe,True,False,Rifle,Physical,,0,https://render.guildwars2.com/file/CFD579DB257043BC633C0144AB686D7E75062B52/67865.png
4337,Warden Greatsword,Weapon,Basic,ShowInWardrobe,True,False,Greatsword,Physical,,0,https://render.guildwars2.com/file/56A221003A3747E13934A24D2A55BC561C1341EE/67850.png
4338,Adamant Guard Dagger,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/1D4E137EC66EC507F760A667AB46330364F856CD/575194.png
4339,Seraph Hammer,Weapon,Basic,ShowInWardrobe,True,False,Hammer,Physical,,0,https://render.guildwars2.com/file/490A35B0900B3ECC56A8A44028E00271221CDE3E/65160.png
4340,Peacemaker's Hammer,Weapon,Basic,ShowInWardrobe,True,False,Hammer,Physical,,0,https://render.guildwars2.com/file/B5A7ADB2E8E3CB0FF9081802C76B0FEB2ADE6F7F/780615.png
4341,Warden Dagger,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/5BED9633204D327E7307430F72B923E52FEB80F4/67848.png
4342,Wolfborn Dagger,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/06521F99EF52CB21B6C068E7739D97ACC6FC6FEC/67925.png
4343,Warden Hammer,Weapon,Basic,ShowInWardrobe,True,False,Hammer,Physical,,0,https://render.guildwars2.com/file/02C7A77FB85FAC6111A3CD053B2D0E40F14D4609/67851.png
4344,Wolfborn Staff,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/DB63F753A91557BBAFF30C0E806F40A440C89413/67991.png
4345,Wolfborn Sword,Weapon,Basic,ShowInWardrobe,True,False,Sword,Physical,,0,https://render.guildwars2.com/file/16EBBE7F014D0BEC02433E74DC52ACA0BBE93D48/67997.png
4346,Seraph Dagger,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/5313D311D71EBD0377D3CDB9763F236FF962F345/65087.png
4347,Adamant Guard Staff,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/313769FF990118AB92CD7EB4D50E1104B3D6D7E0/575191.png
4348,Peacemaker's Dagger,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/A2D7F73AA0099DAD323F3DC511F4AD0002FC0AF7/780614.png
4349,Seraph Staff,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/FCD5DC98072140526557A6A6CAAC076407F7AEE5/65421.png
4350,Peacemaker's Sword,Weapon,Basic,ShowInWardrobe,True,False,Sword,Physical,,0,https://render.guildwars2.com/file/925CEE08C4B11A6B491B2F0EC83CBE7DB260B2FB/780559.png
4351,Adamant Guard Blade,Weapon,Basic,ShowInWardrobe,True,False,Sword,Physical,,0,https://render.guildwars2.com/file/DDA07E3EF865060F0E2BEF025846709434F0ADF2/575205.png
4352,Seraph Sword,Weapon,Basic,ShowInWardrobe,True,False,Sword,Physical,,0,https://render.guildwars2.com/file/0343B7DA9593724C0EB7F5C7CBCF03FBB259AB2B/65455.png
4353,Molten Shield,Weapon,Basic,ShowInWardrobe,True,False,Shield,Physical,,0,https://render.guildwars2.com/file/9E58F45F02C76F2FE6153290E3CB03B4A0EBAE03/455750.png
4354,Molten Pistol,Weapon,Basic,ShowInWardrobe,True,False,Pistol,Physical,,0,https://render.guildwars2.com/file/53AAC3CDECA54C7D3B7B0A445169409A6A6C0BCF/455734.png
4355,Molten Hammer,Weapon,Basic,ShowInWardrobe,True,False,Hammer,Physical,,0,https://render.guildwars2.com/file/C5C3A0A63416C4697FDB5B99FF6F28E29075C5B7/455719.png
4356,Royal Ascalonian Focus,Weapon,Basic,ShowInWardrobe,True,False,Focus,Physical,,0,https://render.guildwars2.com/file/34DAF952DBD64D38DAF47A9AE37F3339D735AFBA/65098.png
4357,Royal Ascalonian Scepter,Weapon,Basic,ShowInWardrobe,True,False,Scepter,Physical,,0,https://render.guildwars2.com/file/65B265C6A6C00AEA6D2936C0D7EB64732F31B669/62001.png
4358,Inquest Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/67055AC4585D2358F97453085120956711745358/780037.png
4359,Dark Asuran Focus,Weapon,Basic,ShowInWardrobe,True,False,Focus,Physical,,0,https://render.guildwars2.com/file/07655EE433453FD32FBCCA0B9BC9A467A5E10E80/455703.png
4360,Royal Ascalonian Axe,Weapon,Basic,ShowInWardrobe,True,False,Axe,Physical,,0,https://render.guildwars2.com/file/F8137EED7A379A5136FB073A657F2E0BF6D37F36/65001.png
4361,Royal Ascalonian Mace,Weapon,Basic,ShowInWardrobe,True,False,Mace,Physical,,0,https://render.guildwars2.com/file/3191FCB207D0F1DF46F76FFE223E57F30E1EE91C/65255.png
4362,Torch of the Dragon's Deep,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/78CAAFFDECB398007BE89D01A0A6CF3E57B3D0A5/455773.png
4363,Royal Ascalonian Longbow,Weapon,Basic,ShowInWardrobe,True,False,Longbow,Physical,,0,https://render.guildwars2.com/file/1877AC29CE28DD09067E37087B0A0358500AFF93/65051.png
4364,Inquest Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/A2349108B75B9E621EE54C7850DED2625559DD0A/780022.png
4365,Kodan Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/423BC1E33192549CB106B640B9F4C8CCDBFD70E6/455774.png
4366,Kodan Speargun,Weapon,Basic,ShowInWardrobe,True,False,Speargun,Physical,,0,https://render.guildwars2.com/file/D1CD7E45B4E766FA55250B1E9F2D49B6DB5E60EB/455755.png
4367,Short Bow of the Dragon's Deep,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/C6DC9AFF029F544AE77DDEF2A89F95FF14C24374/455688.png
4368,Golden Wing Warhorn,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/306FAFF64AA8AA0FB36433093704C62E25567617/455780.png
4369,Kodan Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/3D1FEA0D54271348633AD906BC74E538FB954A58/455693.png
4370,Royal Ascalonian Shield,Weapon,Basic,ShowInWardrobe,True,False,Shield,Physical,,0,https://render.guildwars2.com/file/971ACCB1EA206610914757F7051D4322C7362448/65379.png
4371,Golden Wing Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/620A9130AAA0B6AB299A40FFF4583EBB660D560D/455771.png
4372,Royal Ascalonian Greatsword,Weapon,Basic,ShowInWardrobe,True,False,Greatsword,Physical,,0,https://render.guildwars2.com/file/345615454204DE6DBFC31B0A00C9DB3B1FB5CA3E/65159.png
4373,Royal Ascalonian Dagger,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/4C07483237DB3E009B06BEFEA55B965BDA03DA4B/65072.png
4374,Golden Wing Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/A42B9CD9980903052608CA236A98CD761E7D97B3/455690.png
4375,Dark Asuran Speargun,Weapon,Basic,ShowInWardrobe,True,False,Speargun,Physical,,0,https://render.guildwars2.com/file/17FB67137D75CC0AFE07FDB61FAE37FA4AF7C5DB/455756.png
4376,Molten Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/3A77B50E3591904E0345E66904194622A00CC0B6/455770.png
4377,Molten Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/010CFAF514283EED1CF0735FDB047F6A6C096FE8/455687.png
4378,Dark Asuran Pistol,Weapon,Basic,ShowInWardrobe,True,False,Pistol,Physical,,0,https://render.guildwars2.com/file/AF32DEAAE7BBCCD6DE3D6558AFB6D47F1B1C696E/455736.png
4379,Dark Asuran Mace,Weapon,Basic,ShowInWardrobe,True,False,Mace,Physical,,0,https://render.guildwars2.com/file/716A0C0413B21707A24B43DFCC3D309162A10CF0/455727.png
4380,Nightmare Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/CC21F1030C9D560D65FA6CAC5F0AEC31E12B1C00/455769.png
4381,Dark Asuran Dagger,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/26B8E239199AD96859BEAF019F35012DC7FB5FE3/455697.png
4382,Dark Asuran Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/273FE82CE34E2A3FA0502BF675B40EA56F483FAF/455772.png
4383,Nightmare Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/679D44019ECED8B71765A61BA0E6D16CA238FBAE/455689.png
4384,Royal Ascalonian Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/034F0FB7A567B659FA3DB0C812E7A4A80B055C75/65493.png
4385,Royal Ascalonian Hammer,Weapon,Basic,ShowInWardrobe,True,False,Hammer,Physical,,0,https://render.guildwars2.com/file/095DDCC8F40478F8BC2B740B5DD23ACA766D0DD5/65174.png
4387,Dark Asuran Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/160DFA0BC2EAE369446AD0F800A3F666F10C4CA4/455694.png
4388,Kodan Dagger,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/939756F5BBB980A3134FB36A6764025FCCFD2A08/455699.png
4389,Inquest Warhorn,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/94BEC421FDDFDD9815EC79582B2BB67FD8010A15/780039.png
4390,Royal Ascalonian Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/F616037C2623ECE40732A9C2225DAF6059939C9B/65060.png
4391,Warhorn of the Dragon's Deep,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/CD0A2DDEAFCD01416FA8189842AE3E7D0F539B07/455782.png
4392,Fractal Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/674E4C12320CD6CD7EE7F62C2D0B724E625508D7/511983.png
4393,Fractal Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/B0E52F5A909105CF3B31E3EAEF6AD17A706EB0AD/511927.png
4394,Kodan Warhorn,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/48A1CEB210D7C5BD04E9EE34CBF7DA625A076F55/455778.png
4395,Molten Warhorn,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/FF780B7A2934A4C3A716B8A69EA6B32AC3631677/455781.png
4396,Royal Ascalonian Sword,Weapon,Basic,ShowInWardrobe,True,False,Sword,Physical,,0,https://render.guildwars2.com/file/AD33666253A04E970C771F90B006CD703F61E30C/65449.png
4397,Molten Trident,Weapon,Basic,ShowInWardrobe,True,False,Trident,Physical,,0,https://render.guildwars2.com/file/DF6A09AC34AF6978B7D128551AA36C5499634CFA/455775.png
4398,Dark Asuran Harpoon,Weapon,Basic,ShowInWardrobe,True,False,Spear,Physical,,0,https://render.guildwars2.com/file/BF38209801E9C242060B651475E31330ED09A59E/455722.png
4399,Nightmare Warhorn,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/0CB505F796CCE5C20827E1ECBD0D912D3A0E0B00/455784.png
4400,Royal Ascalonian Staff,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/75103C3F0FB83DF4FC4761A5A7E74609F9AE2D73/65441.png
4401,Dark Asuran Warhorn,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/0C3F5401F750350CE376FCC73AC30DB47E2C05D3/455779.png
4402,Inquest Trident,Weapon,Basic,ShowInWardrobe,True,False,Trident,Physical,,0,https://render.guildwars2.com/file/00E1995BCCD3B60CEEE0D2915802EF2433410E7A/780038.png
4403,Royal Ascalonian Warhorn,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/919DF01A730D301F6C9F36261BBFEB651F55283E/65567.png
4404,Haunting Cap,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/AA553D3857ABB7D2D62221431F53CE376ABC059F/780101.png
4405,Fractal Warhorn,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/08C85DFF6B684F26B067E54EE290F649FFF0ED75/511991.png
4406,Trident of the Dragon's Deep,Weapon,Basic,ShowInWardrobe,True,False,Trident,Physical,,0,https://render.guildwars2.com/file/766CD61C4F61AA61C0A71374460BC07F6DF56CE8/455761.png
4407,Golden Wing Longbow,Weapon,Basic,ShowInWardrobe,True,False,Longbow,Physical,,0,https://render.guildwars2.com/file/51A9CE65A79650CB6AFC36071B5E0D0941D61707/455685.png
4408,Kodan Trident,Weapon,Basic,ShowInWardrobe,True,False,Trident,Physical,,0,https://render.guildwars2.com/file/04D901CA57EDE3199243E1EAF4674155BBE3E5AB/455776.png
4409,Inquest Focus,Weapon,Basic,ShowInWardrobe,True,False,Focus,Physical,,0,https://render.guildwars2.com/file/0F11CE21EFF40F7ED1E0FD2A74F759EC73B4CC59/780024.png
4410,Inquest Speargun,Weapon,Basic,ShowInWardrobe,True,False,Speargun,Physical,,0,https://render.guildwars2.com/file/43DC20DBE27CB5556539C75BA4E862A440A49D0C/780034.png
4411,Golden Wing Trident,Weapon,Basic,ShowInWardrobe,True,False,Trident,Physical,,0,https://render.guildwars2.com/file/A433922CC0573EC106F034C695F41EA60564CE19/455758.png
4412,Dark Asuran Rifle,Weapon,Basic,ShowInWardrobe,True,False,Rifle,Physical,,0,https://render.guildwars2.com/file/020A253B2513E8A2504A350F2D4BADBA4936BE6D/455741.png
4413,Kodan Rifle,Weapon,Basic,ShowInWardrobe,True,False,Rifle,Physical,,0,https://render.guildwars2.com/file/3477BB927223D877F30916AB0991F72780CFBFA2/455740.png
4414,Focus of the Dragon's Deep,Weapon,Basic,ShowInWardrobe,True,False,Focus,Physical,,0,https://render.guildwars2.com/file/FCE8A6497D1F30E7F427D14EE11E39AA589E9B99/648120.png
